"Entry ID","PDB ID","Macromolecule Name","Entity ID","Entry Id (Polymer Entity Identifiers)",
"4A3Z","4A3Z","ALPHA-N-ACETYLGLUCOSAMINIDASE FAMILY PROTEIN","1","4A3Z",
"4A42","4A42","ALPHA-N-ACETYLGLUCOSAMINIDASE FAMILY PROTEIN","1","4A42",
"4W65","4W65","Glycosyl hydrolase family protein","1","4W65",
"4U49","4U49","Pectate lyase","1","4U49",
"2Z0J","2Z0J","Putative uncharacterized protein TTHA1438","1","2Z0J",
"2Z5G","2Z5G","Thermostable lipase","1","2Z5G",
"4BM3","4BM3","MANGANESE PEROXIDASE 4","1","4BM3",
"4GM5","4GM5","Carboxypeptidase T","1","4GM5",
"2UZ0","2UZ0","TRIBUTYRIN ESTERASE","1","2UZ0",
"4H57","4H57","Thermolysin","1","4H57",
"4H60","4H60","Chemotaxis protein CheY","1","4H60",
"4GWB","4GWB","Peptide methionine sulfoxide reductase MsrA 3","1","4GWB",
"4FKB","4FKB","Thermostable organic solvent tolerant lipase","1","4FKB",
"4FON","4FON","Proteinase K","1","4FON",
"4G1H","4G1H","Sortase family protein","1","4G1H",
"3QMP","3QMP","Proteinase K","1","3QMP",
"3QOL","3QOL","Thermonuclease","1","3QOL",
"5ITI","5ITI","Protein serin-threonin phosphatase","1","5ITI",
"4WKZ","4WKZ","Putative cellulose-binding protein","1","4WKZ",
,,"Autonomous cohesin","2","4WKZ",
"4WOR","4WOR","Thermonuclease","1","4WOR",
"4TLI","4TLI","PROTEIN (THERMOLYSIN)","1","4TLI",
"5EG5","5EG5","Arsenic methyltransferase","1","5EG5",
"5EL0","5EL0","Oxidoreductase, short chain dehydrogenase/reductase family","1","5EL0",
"5EQ2","5EQ2","Platelet-binding glycoprotein","1","5EQ2",
"4XTP","4XTP","Seed lectin","1","4XTP",
"4Y2L","4Y2L","CFA/I fimbrial subunit B","1","4Y2L",
"4XXA","4XXA","Seed lectin","1","4XXA",
"5IIY","5IIY","Platelet-binding glycoprotein","1","5IIY",
"5WEY","5WEY","Concanavalin-A","1","5WEY",
"4OVY","4OVY","Haloacid dehalogenase domain protein hydrolase","1","4OVY",
"4BZ4","4BZ4","COPPER-REPRESSIBLE POLYPEPTIDE","1","4BZ4",
"4DJL","4DJL","Carboxypeptidase T","1","4DJL",
"5TEA","5TEA","Inorganic pyrophosphatase","1","5TEA",
"5TSQ","5TSQ","IUnH","1","5TSQ",
"5UN3","5UN3","Thermolysin","1","5UN3",
"5MIN","5MIN","Quinoprotein glucose dehydrogenase B","1","5MIN",
"5MNP","5MNP","Cationic trypsin","1","5MNP",
"5MO1","5MO1","Cationic trypsin","1","5MO1",
"5MNR","5MNR","Thermolysin","1","5MNR",
"5MNK","5MNK","Cationic trypsin","1","5MNK",
"5MNM","5MNM","Cationic trypsin","1","5MNM",
"5MNL","5MNL","Cationic trypsin","1","5MNL",
"5N2T","5N2T","Thermolysin","1","5N2T",
"5N34","5N34","Thermolysin","1","5N34",
"5N2X","5N2X","Thermolysin","1","5N2X",
"5N31","5N31","Thermolysin","1","5N31",
"5N3V","5N3V","Thermolysin","1","5N3V",
"5N3Y","5N3Y","Thermolysin","1","5N3Y",
"5N2Z","5N2Z","Thermolysin","1","5N2Z",
"5BN2","5BN2","AQY1 protein","1","5BN2",
"5B5L","5B5L","acetyl esterase","1","5B5L",
"5BU5","5BU5","DNA stabilization protein","1","5BU5",
"5CJZ","5CJZ","SusD homolog","1","5CJZ",
"5K7S","5K7S","Proteinase K","1","5K7S",
"5JRC","5JRC","NEQ131","1","5JRC",
,,"NEQ131","2","5JRC",
,,"ssRNA","3","5JRC",
"5L3U","5L3U","Thermolysin","1","5L3U",
"5L41","5L41","Thermolysin","1","5L41",
"5L8P","5L8P","Thermolysin","1","5L8P",
"5L9L","5L9L","periplasmic binding protein","1","5L9L",
"5L9G","5L9G","periplasmic binding protein","1","5L9G",
"5L9I","5L9I","periplasmic binding protein","1","5L9I",
"5FXN","5FXN","THERMOLYSIN","1","5FXN",
"5GL8","5GL8","Subtilisin NAT","1","5GL8",
"6AII","6AII","Beta-agarase","1","6AII",
"6A9F","6A9F","aromatic prenyltransferase","1","6A9F",
"6A98","6A98","aromatic prenyltransferase","1","6A98",
"6BBW","6BBW","Major pilin backbone protein T-antigen, T3.2.","1","6BBW",
"6J7Q","6J7Q","guanylyltransferase-like toxin","1","6J7Q",
"6JD9","6JD9","Alpha/beta hydrolase","1","6JD9",
"6JHG","6JHG","Pulullanase","1","6JHG",
"6JIA","6JIA","laminarinase","1","6JIA",
"6K2V","6K2V","Proteinase K","1","6K2V",
"6K2W","6K2W","Proteinase K","1","6K2W",
"6K2P","6K2P","Proteinase K","1","6K2P",
"6K2R","6K2R","Proteinase K","1","6K2R",
"6K2T","6K2T","Proteinase K","1","6K2T",
"6K2S","6K2S","Proteinase K","1","6K2S",
"6F79","6F79","Carboxypeptidase T","1","6F79",
"6F6Q","6F6Q","Carboxypeptidase T","1","6F6Q",
"6F75","6F75","Carboxypeptidase T","1","6F75",
"6FJ2","6FJ2","Thermolysin","1","6FJ2",
"6FJS","6FJS","Proteinase K","1","6FJS",
"5GX8","5GX8","Extracellular solute-binding protein family 1","1","5GX8",
"5HHA","5HHA","PvdO","1","5HHA",
"1FJQ","1FJQ","THERMOLYSIN","1","1FJQ",
"1FNY","1FNY","BARK AGGLUTININ I,POLYPEPTIDE A","1","1FNY",
"1GKB","1GKB","CONCANAVALIN A","1","1GKB",
"1TK2","1TK2","SUBTILISIN SAVINASE","1","1TK2",
,,"GRAMICIDIN S","2","1TK2",
"1UWW","1UWW","ENDOGLUCANASE","1","1UWW",
"1VCH","1VCH","Phosphoribosyltransferase-related protein","1","1VCH",
"2CYF","2CYF","Lectin","1","2CYF",
"2DQK","2DQK","Proteinase K","1","2DQK",
,,"VLLH","2","2DQK",
"2DSN","2DSN","Thermostable lipase","1","2DSN",
"2DUJ","2DUJ","Proteinase K","1","2DUJ",
,,"LLFND","2","2DUJ",
"2EEK","2EEK","Trypsin-1","1","2EEK",
"6VT2","6VT2","Adhesin","1","6VT2",
"1O1H","1O1H","Xylose isomerase","1","1O1H",
"1P7W","1P7W","proteinase K","1","1P7W",
,,"inhibitor peptide","2","1P7W",
"1P7V","1P7V","proteinase K","1","1P7V",
,,"inhibitor peptide","2","1P7V",
"1WKY","1WKY","endo-beta-1,4-Mannanase","1","1WKY",
"1MNZ","1MNZ","Xylose isomerase","1","1MNZ",
"1MVQ","1MVQ","lectin, isoform 1","1","1MVQ",
"1SCN","1SCN","SUBTILISIN CARLSBERG","1","1SCN",
"1SUP","1SUP","SUBTILISIN BPN'","1","1SUP",
"6P8P","6P8P","Uncharacterized protein","1","6P8P",
"6PT4","6PT4","exo-2S-iota carrageenan S1 sulfatase","1","6PT4",
"6PT9","6PT9","exo-2S-iota carrageenan S1 sulfatase","1","6PT9",
"6PSM","6PSM","exo-4S-kappa carrageenan S1 sulfatase","1","6PSM",
"6PTK","6PTK","exo-2S-iota carrageenan S1 sulfatase","1","6PTK",
"1CLC","1CLC","ENDOGLUCANASE CELD; EC: 3.2.1.4","1","1CLC",
"6S3G","6S3G","Lipase","1","6S3G",
"6S3J","6S3J","Lipase","1","6S3J",
"6RVN","6RVN","Cell division protein FtsZ","1","6RVN",
"6RVQ","6RVQ","Cell division protein FtsZ","1","6RVQ",
"6RVP","6RVP","Cell division protein FtsZ","1","6RVP",
"6SI9","6SI9","Cell division protein FtsZ","1","6SI9",
"6SL4","6SL4","Type 3a cellulose-binding domain protein","1","6SL4",
"6SN6","6SN6","Carboxypeptidase T","1","6SN6",
"6SUN","6SUN","APH domain-containing protein, amicoumacin kinase","1","6SUN",
"6T9Y","6T9Y","Carboxypeptidase T","1","6T9Y",
"1A2T","1A2T","STAPHYLOCOCCAL NUCLEASE","1","1A2T",
"1AKS","1AKS","ALPHA TRYPSIN","1","1AKS",
,,"ALPHA TRYPSIN","2","1AKS",
"1B2V","1B2V","PROTEIN (HEME-BINDING PROTEIN A)","1","1B2V",
"1BH6","1BH6","SUBTILISIN DY","1","1BH6",
"6GO2","6GO2","Carboxypeptidase T","1","6GO2",
"6FSM","6FSM","Thermolysin","1","6FSM",
"6GHX","6GHX","Thermolysin","1","6GHX",
"6M5A","6M5A","Beta-L-arabinobiosidase","1","6M5A",
"6M8N","6M8N","P5AFcnA","1","6M8N",
"7BRY","7BRY","Cationic trypsin","1","7BRY",
"7BRZ","7BRZ","Cationic trypsin","1","7BRZ",
"7BRW","7BRW","Cationic trypsin","1","7BRW",
"7BRX","7BRX","Cationic trypsin","1","7BRX",
"7BS0","7BS0","Cationic trypsin","1","7BS0",
"7BS1","7BS1","Cationic trypsin","1","7BS1",
"7CEH","7CEH","Alpha/beta hydrolase family protein","1","7CEH",
"7CEF","7CEF","Alpha/beta hydrolase family protein","1","7CEF",
"6YWN","6YWN","CutA","1","6YWN",
"7TLI","7TLI","PROTEIN (THERMOLYSIN)","1","7TLI",
"6V8R","6V8R","Proteinase K","1","6V8R",
"6TNK","6TNK","Carboxypeptidase T","1","6TNK",
"6UEH","6UEH","Cow rumen GH26 endo-mannanase","1","6UEH",
"6NMK","6NMK","Kanamycin nucleotidyltransferase","1","6NMK",
"6NLT","6NLT","Kanamycin nucleotidyltransferase","1","6NLT",
"6OJD","6OJD","NocB","1","6OJD",
"5XTU","5XTU","GDSL-family esterase","1","5XTU",
"5XUW","5XUW","Lysozyme C","1","5XUW",
"5Y8X","5Y8X","Gamma glutamyl transpeptidase","1","5Y8X",
,,"Gamma glutamyl transpeptidase","2","5Y8X",
"5YA6","5YA6","Flagellin B1","1","5YA6",
"5Z5Y","5Z5Y","Concanavalin-A","1","5Z5Y",
"5YVK","5YVK","cyclase","1","5YVK",
"5Z0T","5Z0T","Neopullulanase 1","1","5Z0T",
"5D2U","5D2U","Protein serin-threonin phosphatase","1","5D2U",
"6CC7","6CC7","Glycoside hydrolase family 62 protein","1","6CC7",
"6QUB","6QUB","Beta-galactosidase","1","6QUB",
,,"Beta-galactosidase","2","6QUB",
"6RIM","6RIM","Putative botulinum-like toxin Wo","1","6RIM",
"6IST","6IST","Lysin","1","6IST",
,,"Lysin","2","6IST",
"5UUE","5UUE","Thermolysin","1","5UUE",
"5UUA","5UUA","Thermolysin","1","5UUA",
"5UUD","5UUD","Thermolysin","1","5UUD",
"6N4W","6N4W","Thermolysin","1","6N4W",
"6N4Z","6N4Z","Thermolysin","1","6N4Z",
"1Y3Q","1Y3Q","AlgQ1","1","1Y3Q",
"1Y9Z","1Y9Z","alkaline serine protease","1","1Y9Z",
"2A8K","2A8K","Colicin E5","1","2A8K",
"1JOM","1JOM","DIHYDROFOLATE REDUCTASE","1","1JOM",
"1JOL","1JOL","DIHYDROFOLATE REDUCTASE","1","1JOL",
"1KGD","1KGD","PERIPHERAL PLASMA MEMBRANE CASK","1","1KGD",
"1PW9","1PW9","Pulmonary surfactant-associated protein D","1","1PW9",
"1RDN","1RDN","MANNOSE-BINDING PROTEIN-C","1","1RDN",
"3OEK","3OEK","Glutamate [NMDA] receptor subunit epsilon-4","1","3OEK",
"3OEL","3OEL","Glutamate [NMDA] receptor subunit epsilon-4","1","3OEL",
"3OEM","3OEM","Glutamate [NMDA] receptor subunit epsilon-4","1","3OEM",
"3OEN","3OEN","Glutamate [NMDA] receptor subunit epsilon-4","1","3OEN",
"3C9E","3C9E","Cathepsin K","1","3C9E",
"3WHT","3WHT","Protein ERGIC-53","1","3WHT",
,,"Multiple coagulation factor deficiency protein 2","2","3WHT",
"3E46","3E46","Ubiquitin-conjugating enzyme E2-25 kDa","1","3E46",
"3TBD","3TBD","Netrin-G2","1","3TBD",
"4YGB","4YGB","Protein ERGIC-53","1","4YGB",
,,"Multiple coagulation factor deficiency protein 2","2","4YGB",
"5KK7","5KK7","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","1","5KK7",
"5PAK","5PAK","Coagulation factor VII light chain","1","5PAK",
,,"Coagulation factor VII heavy chain","2","5PAK",
"4X3I","4X3I","Activity-regulated cytoskeleton-associated protein","1","4X3I",
,,"CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT ALPHA","2","4X3I",
"6OCX","6OCX","Calcium and integrin-binding protein 1","1","6OCX",
,,"Peptide inhibitor UNC10245109","2","6OCX",
"4S0O","4S0O","Apoptosis regulator BAX","1","4S0O",
"5W60","5W60","Apoptosis regulator BAX","1","5W60",
"2P3T","2P3T","Coagulation factor X","1","2P3T",
,,"Coagulation factor X","2","2P3T",
"6QHJ","6QHJ","Noelin","1","6QHJ",
"1DDW","1DDW","GLGF-DOMAIN PROTEIN HOMER","1","1DDW",
"3RUP","3RUP","Biotin carboxylase","1","3RUP",
"3Q13","3Q13","Spondin-1","1","3Q13",
"4N33","4N33","C-type lectin domain family 4 member K","1","4N33",
"4N35","4N35","C-type lectin domain family 4 member K","1","4N35",
"4WB2","4WB2","Complement C5","1","4WB2",
,,"mixed L-RNA/L-DNA mirror-image aptamer NOX-D20 (40-MER)","2","4WB2",
"3CVE","3CVE","Homer protein homolog 1","1","3CVE",
"4DFR","4DFR","DIHYDROFOLATE REDUCTASE","1","4DFR",
"6A71","6A71","ATP7B protein","1","6A71",
"1FJS","1FJS","COAGULATION FACTOR XA","1","1FJS",
,,"COAGULATION FACTOR XA","2","1FJS",
"1GTJ","1GTJ","KUMAMOLYSIN","1","1GTJ",
,,"ALDEHYDE INHIBITOR","2","1GTJ",
"3EHU","3EHU","FUSION PROTEIN OF CRFR1 EXTRACELLULAR DOMAIN AND MBP","1","3EHU",
,,"Corticoliberin","2","3EHU",
"2PTC","2PTC","BETA-TRYPSIN","1","2PTC",
,,"TRYPSIN INHIBITOR","2","2PTC",
"2JEJ","2JEJ","DNA POLYMERASE IV","1","2JEJ",
,,"5'-D(*GP*GP*GP*GP*GP*AP*AP*GP*GP*AP *TP*TP*CP*CP*G)-3'","2","2JEJ",
,,"5'-D(*TP*CP*AP*C BZGP*GP*AP*AP*TP*CP*CP *TP*TP*CP*CP*CP*CP*C)-3'","3","2JEJ",
"2H9D","2H9D","Salicylate biosynthesis protein pchB","1","2H9D",
"2GLQ","2GLQ","Alkaline phosphatase, placental type","1","2GLQ",
"3BEQ","3BEQ","Neuraminidase","1","3BEQ",
"3WV1","3WV1","Collagenase 3","1","3WV1",
"3WV3","3WV3","Collagenase 3","1","3WV3",
"3ELM","3ELM","Collagenase 3","1","3ELM",
"4L19","4L19","Collagenase 3","1","4L19",
"3TI3","3TI3","Neuraminidase","1","3TI3",
"4WUX","4WUX","Pulmonary surfactant-associated protein A","1","4WUX",
"4QU6","4QU6","G-rich sequence factor 1","1","4QU6",
,,"RNA 5'-(*AP*GP*GP*GP*UP*GP)-3'","2","4QU6",
"4BP2","4BP2","PHOSPHOLIPASE A2","1","4BP2",
"5AOG","5AOG","CATIONIC PEROXIDASE SPC4","1","5AOG",
"1TPA","1TPA","ANHYDRO-TRYPSIN","1","1TPA",
,,"BOVINE PANCREATIC TRYPSIN INHIBITOR","2","1TPA",
"1CEH","1CEH","PHOSPHOLIPASE A2","1","1CEH",
"3JXT","3JXT","Disks large homolog 3","1","3JXT",
,,"Voltage-dependent calcium channel gamma-2 subunit","2","3JXT",
"2V8F","2V8F","PROFILIN-2","1","2V8F",
,,"PROTEIN DIAPHANOUS HOMOLOG 1","2","2V8F",
"2VOF","2VOF","BCL-2-RELATED PROTEIN A1","1","2VOF",
,,"BCL-2-BINDING COMPONENT 3","2","2VOF",
"6TQP","6TQP","16L protein","1","6TQP",
,,"Bcl-2-binding component 3, isoforms 1/2","2","6TQP",
"6D4K","6D4K","Probable L,D-transpeptidase 3","1","6D4K",
"2QIM","2QIM","PR10.2B","1","2QIM",
"2OBL","2OBL","EscN","1","2OBL",
"2OT4","2OT4","Eight-heme nitrite reductase","1","2OT4",
"2P5V","2P5V","Transcriptional regulator, LRP/AsnC family","1","2P5V",
"2P8V","2P8V","Homer protein homolog 3","1","2P8V",
"2Q10","2Q10","DNA (5'-D(*AP*AP*CP*CP*CP*GP*GP*AP*GP*AP*C)-3')","1","2Q10",
,,"DNA (5'-D(*CP*TP*CP*CP*GP*GP*GP*TP*TP*GP*T)-3')","2","2Q10",
,,"R.BcnI","3","2Q10",
"2JBH","2JBH","PHOSPHORIBOSYLTRANSFERASE DOMAIN-CONTAINING PROTEIN 1","1","2JBH",
"1I52","1I52","4-DIPHOSPHOCYTIDYL-2-C-METHYLERYTHRITOL SYNTHASE","1","1I52",
"2HRG","2HRG","Laccase","1","2HRG",
"2IGA","2IGA","Homoprotocatechuate 2,3-dioxygenase","1","2IGA",
"2J75","2J75","BETA-GLUCOSIDASE A","1","2J75",
"2J79","2J79","BETA-GLUCOSIDASE A","1","2J79",
"2J78","2J78","BETA-GLUCOSIDASE A","1","2J78",
"2J7B","2J7B","BETA-GLUCOSIDASE A","1","2J7B",
"2J7H","2J7H","BETA-GLUCOSIDASE A","1","2J7H",
"2J7G","2J7G","BETA-GLUCOSIDASE A","1","2J7G",
"1INJ","1INJ","4-DIPHOSPHOCYTIDYL-2-C-METHYLERYTHRITOL SYNTHETASE","1","1INJ",
"1J16","1J16","Trypsin II, anionic","1","1J16",
"1K12","1K12","LECTIN","1","1K12",
"1K95","1K95","GRANCALCIN","1","1K95",
"1JX4","1JX4","5'-D(*GP*GP*GP*GP*GP*AP*AP*GP*GP*AP*CP*TP*A)-3'","1","1JX4",
,,"5'-D(*T*TP*CP*AP*TP*TP*AP*GP*TP*CP*CP*TP*TP*CP*CP*CP*CP*C)-3'","2","1JX4",
,,"DNA polymerase IV (family Y)","3","1JX4",
"1JXK","1JXK","Alpha-amylase, salivary","1","1JXK",
"1JXJ","1JXJ","Alpha-amylase, salivary","1","1JXJ",
"1KBB","1KBB","ALPHA-AMYLASE, PANCREATIC","1","1KBB",
"1KV9","1KV9","TYPE II QUINOHEMOPROTEIN ALCOHOL DEHYDROGENASE","1","1KV9",
"1LHW","1LHW","SEX HORMONE-BINDING GLOBULIN","1","1LHW",
"2FZV","2FZV","putative arsenical resistance protein","1","2FZV",
"2GEB","2GEB","Hypoxanthine-guanine phosphoribosyltransferase","1","2GEB",
"2GJP","2GJP","alpha-amylase","1","2GJP",
"2GUY","2GUY","Alpha-amylase A","1","2GUY",
"1PPC","1PPC","TRYPSIN","1","1PPC",
"1QV0","1QV0","Obelin","1","1QV0",
"1W4Y","1W4Y","HORSERADISH PEROXIDASE C1A","1","1W4Y",
"3KCP","3KCP","Cellulosomal-scaffolding protein A","1","3KCP",
,,"Cellulosome anchoring protein, cohesin region","2","3KCP",
"3KRY","3KRY","Collagenase 3","1","3KRY",
"3LG1","3LG1","Eight-heme nitrite reductase","1","3LG1",
"3LGQ","3LGQ","Eight-heme nitrite reductase","1","3LGQ",
"3M5Q","3M5Q","Manganese peroxidase 1","1","3M5Q",
"3M8M","3M8M","Manganese peroxidase 1","1","3M8M",
"3N9S","3N9S","Fructose-bisphosphate aldolase","1","3N9S",
"3O2X","3O2X","Collagenase 3","1","3O2X",
"3AU2","3AU2","DNA polymerase beta family (X family)","1","3AU2",
"3BLP","3BLP","Alpha-amylase 1","1","3BLP",
"3C7F","3C7F","Endo-1,4-beta-xylanase","1","3C7F",
"3C7O","3C7O","Endo-1,4-beta-xylanase","1","3C7O",
"3BZA","3BZA","Homoprotocatechuate 2,3-dioxygenase","1","3BZA",
"3CKC","3CKC","SusD","1","3CKC",
"3D1I","3D1I","Eight-heme nitrite reductase","1","3D1I",
"3VYK","3VYK","C-type lectin domain family 4, member a4","1","3VYK",
"3WQR","3WQR","1-deoxy-D-xylulose 5-phosphate reductoisomerase, apicoplast","1","3WQR",
"3FCE","3FCE","D-alanine--poly(phosphoribitol) ligase subunit 1","1","3FCE",
"3FO3","3FO3","Eight-heme nitrite reductase","1","3FO3",
"3FSJ","3FSJ","Benzoylformate decarboxylase","1","3FSJ",
"3FPK","3FPK","Ferredoxin-NADP reductase","1","3FPK",
"3GUK","3GUK","Lysozyme","1","3GUK",
"3GUN","3GUN","Lysozyme","1","3GUN",
"3RKH","3RKH","Eight-heme nitrite reductase","1","3RKH",
"3S4Y","3S4Y","Thiamin pyrophosphokinase 1","1","3S4Y",
"3S82","3S82","S-adenosylmethionine synthase","1","3S82",
"3SBQ","3SBQ","Nitrous-oxide reductase","1","3SBQ",
"3SCE","3SCE","Eight-heme nitrite reductase","1","3SCE",
"3IM9","3IM9","Malonyl CoA-acyl carrier protein transacylase","1","3IM9",
"3OJJ","3OJJ","Homoprotocatechuate 2,3-dioxygenase","1","3OJJ",
"3OJK","3OJK","Homoprotocatechuate 2,3-dioxygenase","1","3OJK",
"3OJN","3OJN","Homoprotocatechuate 2,3-dioxygenase","1","3OJN",
"2YV7","2YV7","CG10997-PA","1","2YV7",
"2ZO5","2ZO5","Eight-heme nitrite reductase","1","2ZO5",
"3AII","3AII","Glutamyl-tRNA synthetase","1","3AII",
"3B0Y","3B0Y","DNA polymerase beta family (X family)","1","3B0Y",
"3B0X","3B0X","DNA polymerase beta family (X family)","1","3B0X",
"4Z6Z","4Z6Z","Homoprotocatechuate 2,3-dioxygenase","1","4Z6Z",
"4ZYB","4ZYB","Glycyl-glycine endopeptidase LytM","1","4ZYB",
"4ZSF","4ZSF","BsaWI endonuclease","1","4ZSF",
,,"DNA","2","4ZSF",
"4M0K","4M0K","Adenine phosphoribosyltransferase","1","4M0K",
"4M5L","4M5L","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","4M5L",
"4M5G","4M5G","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","4M5G",
"4M5H","4M5H","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","4M5H",
"4M5I","4M5I","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","4M5I",
"4M5K","4M5K","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","4M5K",
"4M8D","4M8D","Putative uncharacterized protein","1","4M8D",
"4MBX","4MBX","Major Capsid Protein VP1","1","4MBX",
"4MBO","4MBO","Serine-rich Repeat Adhesion Glycoprotein (Srr1)","1","4MBO",
"4NAS","4NAS","Ribulose-bisphosphate carboxylase","1","4NAS",
"4MPR","4MPR","Benzoylformate decarboxylase","1","4MPR",
"4MQ5","4MQ5","Benzoylformate decarboxylase","1","4MQ5",
"4N2Z","4N2Z","GH62 arabinofuranosidase","1","4N2Z",
"4K0G","4K0G","Chloride intracellular channel protein 1","1","4K0G",
"4JUB","4JUB","Benzoylformate decarboxylase","1","4JUB",
"4K9O","4K9O","Benzoylformate decarboxylase","1","4K9O",
"4DWI","4DWI","DNA polymerase","1","4DWI",
,,"DNA (5'-D(*AP*CP*TP*GP*GP*AP*TP*CP*CP*A)-3')","2","4DWI",
"4DYX","4DYX","Ferritin heavy chain","1","4DYX",
"3ZO9","3ZO9","TREHALOSE SYNTHASE/AMYLASE TRES","1","3ZO9",
"3ZXH","3ZXH","COLLAGENASE 3","1","3ZXH",
"4AJ3","4AJ3","NADP ISOCITRATE DEHYDROGENASE","1","4AJ3",
"4AJA","4AJA","NADP ISOCITRATE DEHYDROGENASE","1","4AJA",
"4ABE","4ABE","CATIONIC TRYPSIN","1","4ABE",
"4ABF","4ABF","CATIONIC TRYPSIN","1","4ABF",
"4ABG","4ABG","CATIONIC TRYPSIN","1","4ABG",
"4ABH","4ABH","CATIONIC TRYPSIN","1","4ABH",
"4ABA","4ABA","CATIONIC TRYPSIN","1","4ABA",
"4ABB","4ABB","CATIONIC TRYPSIN","1","4ABB",
"4ABD","4ABD","CATIONIC TRYPSIN","1","4ABD",
"4AB8","4AB8","CATIONIC TRYPSIN","1","4AB8",
"4AB9","4AB9","CATIONIC TRYPSIN","1","4AB9",
"4W93","4W93","Pancreatic alpha-amylase","1","4W93",
"4TYQ","4TYQ","Adenylate kinase","1","4TYQ",
"2Y79","2Y79","REDOX SENSOR HISTIDINE KINASE RESPONSE REGULATOR DEVS","1","2Y79",
"2YIG","2YIG","COLLAGENASE 3","1","2YIG",
"2Z48","2Z48","Hemolytic lectin CEL-III","1","2Z48",
"2Z49","2Z49","Hemolytic lectin CEL-III","1","2Z49",
"4B2Y","4B2Y","CATALASE-PHENOL OXIDASE","1","4B2Y",
"4B40","4B40","CATALASE-PHENOL OXIDASE","1","4B40",
"4B5W","4B5W","4-HYDROXY-2-OXO-HEPTANE-1,7-DIOATE ALDOLASE","1","4B5W",
"4B5K","4B5K","CATALASE-PHENOL OXIDASE","1","4B5K",
"4AUL","4AUL","CATALASE-PHENOL OXIDASE","1","4AUL",
"4AUM","4AUM","CATALASE-PHENOL OXIDASE","1","4AUM",
"4AUN","4AUN","CATALASE-PHENOL OXIDASE","1","4AUN",
"4GHG","4GHG","Homoprotocatechuate 2,3-dioxygenase","1","4GHG",
"4GHH","4GHH","Homoprotocatechuate 2,3-dioxygenase","1","4GHH",
"2UUY","2UUY","CATIONIC TRYPSIN","1","2UUY",
,,"TRYPTASE INHIBITOR","2","2UUY",
"2VBO","2VBO","DNA ENDONUCLEASE I-CREI","1","2VBO",
,,"DNA ENDONUCLEASE I-CREI","2","2VBO",
,,"5'-D(*TP*CP*TP*GP*CP*CP*TP*TP*TP*TP *TP*TP*GP*AP*AP*GP*GP*AP*TP*CP*CP*TP*AP*A)-3'","3","2VBO",
,,"5'-D(*TP*TP*AP*GP*GP*AP*TP*CP*CP*TP *TP*CP*AP*AP*AP*AP*AP*AP*GP*GP*CP*AP*GP*A)-3'","4","2VBO",
"2VBJ","2VBJ","DNA ENDONUCLEASE I-CREI","1","2VBJ",
,,"DNA ENDONUCLEASE I-CREI","2","2VBJ",
,,"5'-D(*TP*CP*TP*GP*CP*CP*TP*TP*TP*TP *TP*TP*GP*AP*AP*GP*GP*AP*TP*CP*CP*TP*AP*A)-3'","3","2VBJ",
,,"5'-D(*TP*TP*AP*GP*GP*AP*TP*CP*CP*TP *TP*CP*AP*AP*AP*AP*AP*AP*GP*GP*CP*AP*GP*A)-3'","4","2VBJ",
"4GSQ","4GSQ","Probable conserved lipoprotein LPPS","1","4GSQ",
"4KSZ","4KSZ","Lactoperoxidase","1","4KSZ",
"3UE9","3UE9","Adenylosuccinate synthetase","1","3UE9",
"4F9D","4F9D","Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase","1","4F9D",
"3D65","3D65","Textilinin","1","3D65",
,,"Cationic trypsin","2","3D65",
"3CTZ","3CTZ","Xaa-Pro aminopeptidase 1","1","3CTZ",
"3CV1","3CV1","Malate synthase A","1","3CV1",
"3CYE","3CYE","Neuraminidase","1","3CYE",
"4WPA","4WPA","Ma1120","1","4WPA",
"4WP9","4WP9","Ma1120","1","4WP9",
"4WRC","4WRC","Pulmonary surfactant-associated protein A","1","4WRC",
"4WRF","4WRF","Pulmonary surfactant-associated protein A","1","4WRF",
"4RUQ","4RUQ","Fish-egg lectin","1","4RUQ",
"4RUS","4RUS","Fish-egg lectin","1","4RUS",
"5EMY","5EMY","Pancreatic alpha-amylase","1","5EMY",
"5ETM","5ETM","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","5ETM",
"5ETL","5ETL","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","5ETL",
"5ETN","5ETN","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","5ETN",
"5ETP","5ETP","2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase","1","5ETP",
"4NHD","4NHD","3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1","1","4NHD",
"4O8P","4O8P","Alpha-L-arabinofuranosidase","1","4O8P",
